numAtoms,name,smiles
11.0,129149.0,N#C[C]([C][NH])C=O.N#N
9.0,3895.0,N#N.[O][C][CH]C=O
11.0,35164.0,N#CC1NC1(C#N)C#N
10.0,23847.0,[NH]C1=C[N]C(F)=NO1
7.0,755.0,[NH]C1ON=NO1
11.0,133522.0,C#CC(C#N)C(F)(F)F
11.0,756.0,Nc1ccn[nH]1
10.0,21370.0,c1nc2onnc2[nH]1
6.0,8.0,CO
11.0,23766.0,O=c1occcc1F
11.0,129100.0,
11.0,27619.0,N#Cc1ncnc(O)n1
11.0,183.0,ON=C1COC1
10.0,4335.0,O=c1nc(O)nco1
10.0,20310.0,C#Cc1ncnnn1
11.0,130828.0,O=CC(=O)c1ncon1
11.0,132400.0,Fc1cc(F)nc(F)c1
11.0,1203.0,CC(=O)C#CC=O
11.0,21879.0,[NH]C1=C(O)[N]C=NO1
9.0,4221.0,Fc1nccnn1
11.0,429.0,O=C1NCC1O
11.0,2119.0,[NH]C1=C([NH])OCO1
11.0,132678.0,Fc1ccc(F)c(F)n1
11.0,133476.0,FC(F)(F)c1nc[nH]n1
11.0,130619.0,O=c1cnoncc1=O
10.0,23762.0,Fc1nccnc1F
10.0,4231.0,CC(=O)C(F)(F)F
11.0,131412.0,[NH][C]1ON=C(O)C(=O)O1
11.0,21840.0,O=COc1c[nH]nn1
9.0,2816.0,N#CC1OC1C#N
11.0,130842.0,N#Cc1cnoc1C=O
11.0,21591.0,Nc1cnnoc1=O
10.0,3894.0,O=c1cconc1
6.0,323.0,N#CC(=O)C#N
10.0,4215.0,Fc1cnccn1
10.0,3876.0,Nc1ncnnn1
11.0,130801.0,N#CCn1nnoc1=O
11.0,890.0,Nc1c[nH]c(=O)o1
11.0,129321.0,N#CC1=C([NH])O[N]N=C1
9.0,21758.0,[N][N][C]1C=NOC1=O
11.0,21340.0,N#CCc1cnon1
11.0,686.0,O=C1NC2CC12
11.0,488.0,C#CCCC#N
11.0,4632.0,C#Cc1c[nH]c(=O)o1
9.0,772.0,Nc1cnon1
9.0,4634.0,N#Cc1coc(=O)o1
11.0,21464.0,[N][N][CH]C(=O)O[CH][NH]
8.0,38.0,O=CCO
11.0,341.0,CN(C=O)C=O
11.0,133416.0,C#Cc1ncc(F)nn1
10.0,1034.0,O=Cc1cocn1
11.0,133395.0,[NH]C1=C(F)[C](F)ON=C1
10.0,329.0,CC(C#N)C#N
10.0,131074.0,O=COc1noc(=O)o1
11.0,3856.0,Nc1[nH]nnc1O
11.0,123315.0,C#Cc1nnc(C#C)o1
11.0,3875.0,Nc1nccnn1
11.0,21910.0,O=Cc1cc(O)no1
10.0,2622.0,N#CC#CCC=O
11.0,129095.0,N#CC1=NON=C[C]1[NH]
11.0,130847.0,C#Cc1nnoc1C=O
10.0,21548.0,N#Cc1onnc1N
11.0,906.0,[NH]C1=CCOC=N1
11.0,132404.0,Oc1nc(F)cc(F)n1
11.0,129145.0,C#CC(=O)[N][C][NH].N#N
10.0,21442.0,[NH]C1ON=NN1C=O
9.0,133450.0,O=c1nc(F)c(F)no1
11.0,130815.0,O=CC#Cc1ncon1
11.0,23780.0,[NH]C1=C(F)COC=N1
11.0,3863.0,Nc1cc(O)no1
11.0,132475.0,[NH]C1=C(F)[N]C=C(F)O1
11.0,24800.0,N#CC1=NC([NH])N=CO1
11.0,21423.0,[NH]C1NN=NN1C=O
11.0,406.0,N#CC1(O)CC1
11.0,2748.0,O=CC1COC1=O
8.0,725.0,c1cnnnn1
11.0,23626.0,[NH]C1=CCOC(F)=N1
11.0,123298.0,C#Cc1cnoc1C#N
11.0,130781.0,O=c1nccnoc1=O
10.0,21396.0,c1nnc2[nH]nnn12
10.0,1585.0,N#CC(=O)C(=N)N
11.0,23981.0,N#Cc1coc(C#N)c1
11.0,128882.0,N#Cc1c[nH]nc1C#N
10.0,133402.0,O=c1cnoc(F)c1F
10.0,1015.0,N#Cc1ncc[nH]1
11.0,130577.0,N#CC(=O)n1cncn1
9.0,23700.0,
11.0,131991.0,O=[N+]([O-])c1cc(O)no1
10.0,912.0,O=c1ccocn1
10.0,781.0,Oc1cn[nH]c1
11.0,955.0,Oc1ncccn1
10.0,23856.0,[NH][C]1C=NON=C1F
10.0,30.0,C#CCC
11.0,132719.0,N#Cc1ncc(F)cn1
11.0,23680.0,Oc1nccc(F)n1
8.0,189.0,O=c1occo1
10.0,742.0,Cc1cnon1
11.0,132932.0,[NH]C1=NC(F)=C(F)CO1
11.0,25399.0,O=Cc1ncnc(=O)o1
10.0,21624.0,Nc1nnoc(=O)n1
11.0,123288.0,C#CC#Cc1cnon1
11.0,3705.0,Cc1noc(=O)[nH]1
6.0,827.0,N#CC(F)(F)F
11.0,20484.0,c1onc2c1OCO2
9.0,21875.0,N#N.O=C=NC(=O)O
11.0,21425.0,[NH][C]1NN=NNC1=O
11.0,21351.0,c1[nH]nc2[nH]nnc12
11.0,3846.0,[NH]C1=C[CH]C=NO1
11.0,21831.0,O=CNc1nn[nH]n1
11.0,1011.0,N#Cc1ccc[nH]1
11.0,130785.0,C#Cc1ncnoc1=O
11.0,23642.0,O=c1nc(F)cc[nH]1
9.0,8978.0,N#CC#CC(=O)C=O
10.0,21983.0,O=[N+]([O-])c1nc[nH]n1
11.0,1831.0,[NH][C]1NC(=O)CO1
11.0,8610.0,C#CC(N)(C#N)C#N
11.0,131327.0,Oc1nc2ocnn2n1
8.0,21781.0,O=c1onnoc1=O
11.0,132036.0,[NH]C1=C(F)C(F)OC=N1
11.0,123281.0,C#CC#Cc1ncno1
9.0,3647.0,C#Cc1cnon1
10.0,3821.0,N#Cc1cc[nH]n1
11.0,25126.0,O=c1cnc(=O)ocn1
11.0,50809.0,N#CC(=O)C(=O)O[CH][NH]
11.0,104.0,OC1CC1O
11.0,3831.0,[NH]C1=NCNN=C1
9.0,788.0,Oc1ccon1
11.0,21518.0,N#Cc1cnoc1N
10.0,23834.0,O=c1[nH]ncnc1F
10.0,4629.0,N#CC1=COC([NH])O1
11.0,130885.0,O=Cc1nn[nH]c(=O)n1
9.0,23830.0,O=c1nc(F)nn[nH]1
11.0,129225.0,
10.0,1008.0,C#Cc1cnco1
11.0,236.0,CC(=O)CC#N
9.0,132408.0,Fc1nc(F)nc(F)n1
10.0,5471.0,N#Cc1ocnc1O
11.0,129309.0,N#CC1=N[N]OC([NH])=C1
11.0,5708.0,c1nc2c(o1)OCO2
10.0,133425.0,N#Cc1cnc(F)nn1
10.0,132228.0,O=c1nc(O)oc(F)n1
10.0,1375.0,C#CC(=O)O[CH][NH]
11.0,21750.0,c1cn2ncoc2n1
11.0,9993.0,C#CC(C#N)OC=O
9.0,769.0,Nc1nn[nH]n1
11.0,130788.0,C#CC1=N[N]OC(=O)[CH]1
9.0,130665.0,N#CC(=O)N=C=O.N#N
11.0,27404.0,O=c1nc(O)oc(O)n1
10.0,1023.0,N#Cc1ccoc1
8.0,21754.0,n1nc2nonc2o1
